9.756098166122943 133
10.588235294117649 138
11.39240561339973 144
12 146
12.631578947368421 151
12.949638866217208 156
13.53383148105444 158
13.79310022274319 160
14.45783486922173 163
14.4 165
14.876044313574658 168
15.720507257578747 171
16.438360745743914 175
17.39131973162199 178
19.45945945945946 180
